0,11,17,15,9,10,10,13,16,9
13,0,12,15,14,17,17,14,15,19
7,15,0,9,5,11,12,10,6,13
25,12,12,0,15,14,16,14,14,17
20,25,14,22,0,18,17,18,15,18
11,11,10,13,8,0,8,14,9,15
1,3,1,0,5,2,0,0,0,3
13,19,20,19,14,14,15,0,17,14
2,5,1,8,4,2,0,5,0,0
7,12,5,6,5,14,8,14,4,0
