0,28,36,26,28,24,33,21,31,27
0,0,0,0,1,0,0,1,0,2
22,19,0,29,24,30,35,28,33,23
0,0,0,0,0,0,1,0,1,0
29,21,30,19,0,24,22,32,27,24
31,32,23,33,28,0,31,25,22,33
2,0,0,0,0,1,0,0,0,1
0,0,1,0,0,0,1,0,0,0
1,0,1,1,1,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0
