0,30,39,26,34,47,26,36,26,35
0,0,0,0,0,0,0,0,1,0
0,2,0,0,1,2,1,2,1,1
6,7,5,0,3,6,7,3,7,5
5,2,4,2,0,2,6,4,4,1
0,0,0,0,1,0,0,0,0,0
0,4,3,6,4,1,0,3,1,1
30,24,40,23,35,41,37,0,33,32
0,0,1,1,0,1,1,1,0,0
33,33,33,33,36,26,33,32,29,0
