0,0,1,0,0,0,0,0,0,0
22,0,18,30,28,24,26,28,25,20
33,32,0,28,22,29,24,27,18,28
0,0,0,0,0,0,0,0,0,0
2,2,0,0,0,1,0,2,0,1
2,0,1,0,4,0,1,2,0,1
0,0,1,1,3,0,0,2,3,0
38,25,24,17,28,28,27,0,32,22
23,28,22,30,33,45,34,22,0,31
0,0,0,0,0,0,0,0,0,0
