0,20,15,12,23,14,15,17,11,12
8,0,8,8,8,6,4,9,13,6
1,0,0,1,1,1,0,0,0,0
17,18,19,0,24,22,15,25,22,23
5,3,5,5,0,11,4,11,7,8
0,1,5,2,2,0,0,1,4,7
23,17,29,35,33,22,0,32,28,25
24,11,18,24,22,23,18,0,18,19
4,4,2,1,1,4,1,9,0,3
13,10,12,4,9,9,5,3,7,0
