0,23,26,23,29,14,24,22,17,21
3,0,5,6,4,5,7,2,4,2
10,9,0,13,18,10,19,17,9,8
20,19,18,0,15,17,16,22,21,30
3,0,1,1,0,2,2,1,2,1
0,1,0,0,1,0,1,2,0,1
2,3,3,2,1,2,0,3,2,1
17,17,14,18,13,27,19,0,25,21
14,12,10,16,11,16,12,8,0,13
19,19,21,16,15,20,16,12,14,0
