0,22,16,25,28,31,19,21,12,25
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
35,33,31,0,20,48,26,48,43,42
4,8,3,8,0,8,4,7,8,3
1,2,0,5,4,0,0,2,2,3
2,3,0,3,0,3,0,0,1,1
8,9,12,11,16,6,14,0,14,8
11,28,26,18,25,20,20,29,0,33
12,15,4,5,11,6,9,12,9,0
