0,29,24,25,23,23,21,25,32,27
0,0,1,2,0,0,0,1,3,2
0,0,0,0,0,0,0,0,0,0
2,0,2,0,3,3,5,3,4,2
38,44,25,28,0,28,16,28,27,38
23,18,16,22,13,0,20,20,20,20
19,13,13,21,7,11,0,12,19,7
7,7,6,7,10,6,2,0,5,5
8,13,16,9,15,21,15,8,0,13
0,0,0,0,0,0,0,0,0,0
