0,1,0,0,1,0,2,0,1,0
29,0,37,33,37,33,35,35,36,32
12,12,0,7,9,12,8,9,4,6
19,28,22,0,27,27,19,31,29,30
8,6,5,2,0,9,10,6,3,11
6,3,2,2,3,0,4,4,2,5
0,0,1,1,0,0,0,0,0,0
1,0,0,0,1,0,0,0,1,0
10,19,17,7,17,11,15,9,0,16
24,15,23,17,16,7,20,19,20,0
