0,0,0,0,1,1,0,0,0,0
3,0,5,3,5,0,9,4,7,5
21,16,0,9,9,15,11,14,23,10
7,10,14,0,7,7,2,3,6,5
20,25,17,14,0,17,17,17,14,17
24,16,20,27,35,0,21,22,19,19
0,2,3,1,5,2,0,0,1,2
33,35,16,23,28,15,41,0,25,19
18,19,19,19,15,19,14,11,0,19
2,1,0,0,1,0,0,0,0,0
