0,3,2,3,2,4,1,2,2,2
25,0,16,20,18,40,26,20,22,17
7,13,0,6,11,7,9,10,10,6
2,1,1,0,1,1,0,1,2,0
21,25,21,26,0,16,15,27,21,14
3,4,3,8,5,0,3,4,5,4
16,11,16,14,13,13,0,13,13,18
6,7,9,4,4,3,5,0,2,9
21,38,16,31,26,23,26,25,0,14
8,11,10,7,1,7,10,5,8,0
