0,9,12,15,10,7,15,23,16,13
13,0,15,20,16,13,10,18,13,12
4,3,0,6,4,3,3,2,7,6
11,8,12,0,13,14,13,9,14,12
10,11,9,10,0,9,10,12,13,9
6,7,8,6,8,0,7,9,9,7
3,0,2,3,5,3,0,1,2,8
15,19,19,17,20,24,18,0,22,9
8,14,19,13,16,13,15,14,0,14
8,16,20,18,11,12,12,13,21,0
