0,2,1,4,0,0,0,2,1,1
21,0,18,13,21,15,27,12,13,20
27,20,0,33,33,23,20,34,30,39
4,6,0,0,5,3,2,3,0,1
29,25,38,35,0,33,31,28,41,36
12,11,9,8,13,0,10,8,11,10
7,10,10,18,11,15,0,11,9,12
4,2,4,1,4,7,4,0,6,2
3,0,0,1,1,0,2,1,0,1
1,2,2,1,1,1,2,2,1,0
