0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
48,63,0,46,46,63,60,60,59,38
49,59,56,0,49,54,55,58,70,63
0,0,0,0,0,1,2,0,1,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
